NACA 0012                                       
 Alfa =   8.00000 Re =   200000.000 Xflap,Yflap =     0.750000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.42669
   0.99372  0.00214  0.25341
   0.98277  0.00365  0.18392
   0.96999  0.00539  0.13036
   0.95567  0.00731  0.08641
   0.94026  0.00934  0.04888
   0.92422  0.01142  0.01584
   0.90784  0.01350 -0.01367
   0.89128  0.01556 -0.04126
   0.87462  0.01759 -0.06637
   0.85793  0.01959 -0.08984
   0.84120  0.02155 -0.11278
   0.82446  0.02348 -0.13419
   0.80771  0.02537 -0.15538
   0.79095  0.02723 -0.17558
   0.77419  0.02905 -0.19581
   0.75742  0.03083 -0.21543
   0.74066  0.03257 -0.23447
   0.72389  0.03428 -0.25477
   0.70712  0.03594 -0.27360
   0.69035  0.03757 -0.29331
   0.67359  0.03916 -0.31290
   0.65683  0.04071 -0.33247
   0.64008  0.04221 -0.35243
   0.62333  0.04367 -0.37299
   0.60659  0.04509 -0.39308
   0.58987  0.04646 -0.41423
   0.57315  0.04778 -0.43530
   0.55645  0.04905 -0.45723
   0.53976  0.05026 -0.47956
   0.52309  0.05143 -0.50223
   0.50644  0.05253 -0.52570
   0.48980  0.05357 -0.54978
   0.47319  0.05455 -0.57439
   0.45660  0.05546 -0.60001
   0.44004  0.05630 -0.62637
   0.42351  0.05707 -0.65362
   0.40701  0.05776 -0.68148
   0.39055  0.05837 -0.71107
   0.37412  0.05889 -0.74128
   0.35774  0.05932 -0.77262
   0.34140  0.05965 -0.80556
   0.32511  0.05988 -0.84002
   0.30888  0.06000 -0.87564
   0.29272  0.06001 -0.91358
   0.27662  0.05989 -0.95303
   0.26060  0.05965 -0.99502
   0.24467  0.05927 -1.03917
   0.22884  0.05875 -1.08615
   0.21313  0.05807 -1.13662
   0.19755  0.05723 -1.19043
   0.18214  0.05622 -1.24869
   0.16693  0.05503 -1.31182
   0.15196  0.05365 -1.38090
   0.13730  0.05207 -1.45646
   0.12303  0.05029 -1.54011
   0.10929  0.04832 -1.63274
   0.09622  0.04618 -1.73529
   0.08399  0.04389 -1.84829
   0.07278  0.04150 -1.97230
   0.06271  0.03908 -2.10595
   0.05380  0.03667 -2.24852
   0.04603  0.03431 -2.39943
   0.03929  0.03203 -2.55677
   0.03346  0.02983 -2.72134
   0.02840  0.02771 -2.89116
   0.02399  0.02566 -3.06769
   0.02013  0.02367 -3.24811
   0.01674  0.02173 -3.43297
   0.01376  0.01982 -3.61937
   0.01114  0.01793 -3.80219
   0.00883  0.01606 -3.97224
   0.00682  0.01419 -4.12535
   0.00508  0.01231 -4.23237
   0.00360  0.01041 -4.28221
   0.00238  0.00851 -4.23858
   0.00141  0.00659 -4.07115
   0.00070  0.00467 -3.76944
   0.00025  0.00277 -3.33519
   0.00003  0.00091 -2.80724
   0.00003 -0.00091 -2.24885
   0.00025 -0.00277 -1.66259
   0.00070 -0.00467 -1.07731
   0.00141 -0.00659 -0.53893
   0.00238 -0.00851 -0.08192
   0.00360 -0.01041  0.28003
   0.00508 -0.01231  0.55053
   0.00682 -0.01419  0.74142
   0.00883 -0.01606  0.86849
   0.01114 -0.01793  0.94637
   0.01376 -0.01982  0.98704
   0.01674 -0.02173  1.00003
   0.02013 -0.02367  0.99249
   0.02399 -0.02566  0.96963
   0.02840 -0.02771  0.93540
   0.03346 -0.02983  0.89244
   0.03929 -0.03203  0.84361
   0.04603 -0.03431  0.78965
   0.05380 -0.03667  0.73344
   0.06271 -0.03908  0.67569
   0.07278 -0.04150  0.61851
   0.08399 -0.04389  0.56354
   0.09622 -0.04618  0.51191
   0.10929 -0.04832  0.46435
   0.12303 -0.05029  0.42159
   0.13730 -0.05207  0.38305
   0.15196 -0.05365  0.34904
   0.16693 -0.05503  0.31855
   0.18214 -0.05622  0.29175
   0.19755 -0.05723  0.26755
   0.21313 -0.05807  0.24678
   0.22884 -0.05875  0.22755
   0.24467 -0.05927  0.21098
   0.26060 -0.05965  0.19581
   0.27662 -0.05989  0.18270
   0.29272 -0.06001  0.17077
   0.30888 -0.06000  0.16031
   0.32511 -0.05988  0.15092
   0.34140 -0.05965  0.14249
   0.35774 -0.05932  0.13518
   0.37412 -0.05889  0.12849
   0.39055 -0.05837  0.12282
   0.40701 -0.05776  0.11747
   0.42351 -0.05707  0.11293
   0.44004 -0.05630  0.10898
   0.45660 -0.05546  0.10565
   0.47319 -0.05455  0.10242
   0.48980 -0.05357  0.09992
   0.50644 -0.05253  0.09754
   0.52309 -0.05143  0.09592
   0.53976 -0.05026  0.09412
   0.55645 -0.04905  0.09276
   0.57315 -0.04778  0.09196
   0.58987 -0.04646  0.09145
   0.60659 -0.04509  0.09048
   0.62333 -0.04367  0.09054
   0.64008 -0.04221  0.09043
   0.65683 -0.04071  0.09078
   0.67359 -0.03916  0.09130
   0.69035 -0.03757  0.09190
   0.70712 -0.03594  0.09301
   0.72389 -0.03428  0.09406
   0.74066 -0.03257  0.09587
   0.75742 -0.03083  0.09733
   0.77419 -0.02905  0.10012
   0.79095 -0.02723  0.10231
   0.80771 -0.02537  0.10562
   0.82446 -0.02348  0.10906
   0.84120 -0.02155  0.11368
   0.85793 -0.01959  0.11848
   0.87462 -0.01759  0.12476
   0.89128 -0.01556  0.13197
   0.90784 -0.01350  0.14081
   0.92422 -0.01142  0.15126
   0.94026 -0.00934  0.16524
   0.95567 -0.00731  0.18247
   0.96999 -0.00539  0.20512
   0.98277 -0.00365  0.23822
   0.99372 -0.00214  0.28511
   1.00000 -0.00126  0.42669
