NACA 0012                                       
 Alfa =  12.00000 Re =   100000.000 Xflap,Yflap =     0.750000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.44082
   0.99372  0.00214  0.26314
   0.98277  0.00365  0.19005
   0.96999  0.00539  0.13215
   0.95567  0.00731  0.08384
   0.94026  0.00934  0.04189
   0.92422  0.01142  0.00422
   0.90784  0.01350 -0.02963
   0.89128  0.01556 -0.06162
   0.87462  0.01759 -0.09115
   0.85793  0.01959 -0.11897
   0.84120  0.02155 -0.14623
   0.82446  0.02348 -0.17210
   0.80771  0.02537 -0.19769
   0.79095  0.02723 -0.22241
   0.77419  0.02905 -0.24716
   0.75742  0.03083 -0.27143
   0.74066  0.03257 -0.29505
   0.72389  0.03428 -0.32034
   0.70712  0.03594 -0.34400
   0.69035  0.03757 -0.36883
   0.67359  0.03916 -0.39359
   0.65683  0.04071 -0.41849
   0.64008  0.04221 -0.44402
   0.62333  0.04367 -0.47037
   0.60659  0.04509 -0.49626
   0.58987  0.04646 -0.52365
   0.57315  0.04778 -0.55107
   0.55645  0.04905 -0.57963
   0.53976  0.05026 -0.60904
   0.52309  0.05143 -0.63883
   0.50644  0.05253 -0.66995
   0.48980  0.05357 -0.70202
   0.47319  0.05455 -0.73502
   0.45660  0.05546 -0.76940
   0.44004  0.05630 -0.80511
   0.42351  0.05707 -0.84225
   0.40701  0.05776 -0.88042
   0.39055  0.05837 -0.92116
   0.37412  0.05889 -0.96317
   0.35774  0.05932 -1.00703
   0.34140  0.05965 -1.05347
   0.32511  0.05988 -1.10236
   0.30888  0.06000 -1.15349
   0.29272  0.06001 -1.20828
   0.27662  0.05989 -1.26589
   0.26060  0.05965 -1.32776
   0.24467  0.05927 -1.39350
   0.22884  0.05875 -1.46433
   0.21313  0.05807 -1.54113
   0.19755  0.05723 -1.62407
   0.18214  0.05622 -1.71505
   0.16693  0.05503 -1.81489
   0.15196  0.05365 -1.92562
   0.13730  0.05207 -2.04866
   0.12303  0.05029 -2.18681
   0.10929  0.04832 -2.34223
   0.09622  0.04618 -2.51717
   0.08399  0.04389 -2.71336
   0.07278  0.04150 -2.93227
   0.06271  0.03908 -3.17287
   0.05380  0.03667 -3.43460
   0.04603  0.03431 -3.71702
   0.03929  0.03203 -4.01823
   0.03346  0.02983 -4.34005
   0.02840  0.02771 -4.68116
   0.02399  0.02566 -5.04488
   0.02013  0.02367 -5.42973
   0.01674  0.02173 -5.83819
   0.01376  0.01982 -6.26944
   0.01114  0.01793 -6.71854
   0.00883  0.01606 -7.17539
   0.00682  0.01419 -7.63373
   0.00508  0.01231 -8.05245
   0.00360  0.01041 -8.40768
   0.00238  0.00851 -8.63450
   0.00141  0.00659 -8.66618
   0.00070  0.00467 -8.45837
   0.00025  0.00277 -7.98407
   0.00003  0.00091 -7.28232
   0.00003 -0.00091 -6.45798
   0.00025 -0.00277 -5.51356
   0.00070 -0.00467 -4.48255
   0.00141 -0.00659 -3.45008
   0.00238 -0.00851 -2.49669
   0.00360 -0.01041 -1.67163
   0.00508 -0.01231 -0.99063
   0.00682 -0.01419 -0.44922
   0.00883 -0.01606 -0.02902
   0.01114 -0.01793  0.29097
   0.01376 -0.01982  0.53003
   0.01674 -0.02173  0.70491
   0.02013 -0.02367  0.82930
   0.02399 -0.02566  0.91386
   0.02840 -0.02771  0.96642
   0.03346 -0.02983  0.99354
   0.03929 -0.03203  0.99991
   0.04603 -0.03431  0.98956
   0.05380 -0.03667  0.96598
   0.06271 -0.03908  0.93209
   0.07278 -0.04150  0.89104
   0.08399 -0.04389  0.84582
   0.09622 -0.04618  0.79897
   0.10929 -0.04832  0.75248
   0.12303 -0.05029  0.70800
   0.13730 -0.05207  0.66594
   0.15196 -0.05365  0.62709
   0.16693 -0.05503  0.59101
   0.18214 -0.05622  0.55807
   0.19755 -0.05723  0.52752
   0.21313 -0.05807  0.50012
   0.22884 -0.05875  0.47436
   0.24467 -0.05927  0.45118
   0.26060 -0.05965  0.42955
   0.27662 -0.05989  0.41001
   0.29272 -0.06001  0.39183
   0.30888 -0.06000  0.37522
   0.32511 -0.05988  0.35983
   0.34140 -0.05965  0.34557
   0.35774 -0.05932  0.33254
   0.37412 -0.05889  0.32032
   0.39055 -0.05837  0.30924
   0.40701 -0.05776  0.29862
   0.42351 -0.05707  0.28893
   0.44004 -0.05630  0.28000
   0.45660 -0.05546  0.27179
   0.47319 -0.05455  0.26380
   0.48980 -0.05357  0.25668
   0.50644 -0.05253  0.24974
   0.52309 -0.05143  0.24371
   0.53976 -0.05026  0.23759
   0.55645 -0.04905  0.23193
   0.57315 -0.04778  0.22699
   0.58987 -0.04646  0.22245
   0.60659 -0.04509  0.21743
   0.62333 -0.04367  0.21355
   0.64008 -0.04221  0.20950
   0.65683 -0.04071  0.20611
   0.67359 -0.03916  0.20276
   0.69035 -0.03757  0.19961
   0.70712 -0.03594  0.19702
   0.72389 -0.03428  0.19432
   0.74066 -0.03257  0.19251
   0.75742 -0.03083  0.19017
   0.77419 -0.02905  0.18936
   0.79095 -0.02723  0.18775
   0.80771 -0.02537  0.18735
   0.82446 -0.02348  0.18704
   0.84120 -0.02155  0.18767
   0.85793 -0.01959  0.18865
   0.87462 -0.01759  0.19082
   0.89128 -0.01556  0.19392
   0.90784 -0.01350  0.19830
   0.92422 -0.01142  0.20426
   0.94026 -0.00934  0.21341
   0.95567 -0.00731  0.22543
   0.96999 -0.00539  0.24285
   0.98277 -0.00365  0.26974
   0.99372 -0.00214  0.31026
   1.00000 -0.00126  0.44082
